Et_eV,Sn_cm2,Sp_cm2,k,BG,Prediction,Actual,Predict,PredictProba
-0.152820096,-14.60355544,-13.15927895,-1.44427649,0,TRUE,0,0,0.938204426
0.404324698,-15.88699967,-13.38692575,-2.500073923,1,TRUE,1,1,1
0.185458268,-13.01649233,-13.35174357,0.335251243,1,TRUE,1,1,0.999898309
-0.47259333,-13.49289187,-13.69196268,0.19907081,0,FALSE,0,1,0.546893061
-0.460883794,-13.13466211,-15.73149703,2.596834924,0,TRUE,0,0,1
0.499790534,-13.74455627,-13.20047089,-0.544085383,1,TRUE,1,1,0.585596403
0.470216061,-13.00145336,-13.42137024,0.419916879,1,TRUE,1,1,0.574485258
0.187857236,-15.41452732,-16.96767181,1.553144491,1,TRUE,1,1,1
0.224203107,-14.89108524,-16.14846343,1.257378187,1,TRUE,1,1,1
-0.009519017,-13.54493411,-13.01360676,-0.53132735,0,FALSE,0,1,0.696253022
0.128675263,-14.86910436,-16.90982611,2.040721752,1,TRUE,1,1,1
0.102451144,-13.26850805,-13.65249974,0.383991698,1,TRUE,1,1,0.618947453
-0.093575004,-15.59739918,-14.56924548,-1.028153701,0,FALSE,0,1,0.515218385
0.238331906,-13.61963491,-15.35073353,1.73109862,1,TRUE,1,1,1
0.042806305,-15.08453571,-13.61863154,-1.465904171,1,TRUE,1,1,0.785969563
-0.120432449,-16.00905589,-14.64208061,-1.36697528,0,TRUE,0,0,0.770541746
0.444046855,-15.49554736,-13.17132611,-2.324221255,1,TRUE,1,1,1
0.042525314,-14.6098241,-14.17222136,-0.437602736,1,TRUE,1,1,0.569824251
0.347198416,-16.89663384,-13.62248717,-3.274146675,1,TRUE,1,1,0.593183481
0.038919414,-13.48288757,-14.41622277,0.933335197,1,TRUE,1,1,0.628761068
0.150322432,-13.62341012,-16.91103897,3.287628849,1,TRUE,1,1,1
-0.029820906,-14.01058344,-13.61068027,-0.399903171,0,FALSE,0,1,0.54109334
0.030777372,-15.33410022,-13.11857981,-2.21552041,1,TRUE,1,1,0.801366681
-0.352045015,-14.4322968,-15.54743399,1.115137183,0,TRUE,0,0,1
0.367961672,-15.06088545,-13.88225275,-1.178632706,1,TRUE,1,1,1
0.358114382,-16.50834202,-14.03704963,-2.471292386,1,TRUE,1,1,0.999693068
-0.258634518,-15.18178425,-15.23866252,0.056878268,0,TRUE,0,0,0.530598203
0.194377401,-16.30776425,-13.7437687,-2.563995548,1,TRUE,1,1,0.764540008
0.004363953,-15.40497578,-15.43956325,0.034587474,1,FALSE,1,0,0.559124485
-0.06261731,-14.38257922,-15.42600595,1.043426728,0,TRUE,0,0,0.79369389
-0.213916873,-15.27637301,-16.90749758,1.63112457,0,TRUE,0,0,0.99651784
0.055109882,-16.34521987,-14.45528969,-1.889930179,1,TRUE,1,1,0.771240542
0.085796313,-14.47545317,-16.65956205,2.184108889,1,TRUE,1,1,0.999999999
0.029109977,-15.56588316,-14.83986972,-0.726013437,1,TRUE,1,1,0.692490921
0.274615654,-14.30048151,-15.25609641,0.955614899,1,TRUE,1,1,1
-0.229987884,-13.8757206,-14.53441272,0.658692118,0,TRUE,0,0,0.999997608
0.07777557,-16.1167173,-16.336337,0.219619692,1,FALSE,1,0,0.55088264
-0.409221554,-14.39002626,-16.76063973,2.370613466,0,TRUE,0,0,1
0.06782397,-13.35444951,-16.57493742,3.22048791,1,TRUE,1,1,0.999999996
-0.175868919,-15.47840212,-14.47870016,-0.999701962,0,TRUE,0,0,0.995447742
0.029077942,-14.61017946,-13.39206406,-1.218115398,1,TRUE,1,1,0.775174625
0.374395744,-13.40090423,-13.43256194,0.031657705,1,FALSE,1,0,0.555138024
0.41905219,-13.24170743,-13.87350808,0.631800652,1,TRUE,1,1,0.999112423
0.369101033,-16.05456944,-13.23245636,-2.822113076,1,TRUE,1,1,0.994390997
-0.103664735,-13.7706285,-14.91104752,1.140419027,0,TRUE,0,0,0.57785067
-0.039745738,-16.73738439,-15.80180781,-0.935576581,0,FALSE,0,1,0.599702408
0.032003672,-13.62963886,-16.27949147,2.649852614,1,TRUE,1,1,0.991588334
0.345447403,-14.41034162,-14.42902163,0.018680011,1,FALSE,1,0,0.549314301
0.228238611,-13.87177123,-16.66334309,2.791571862,1,TRUE,1,1,1
0.082093567,-13.55574555,-15.79354679,2.237801234,1,TRUE,1,1,0.999999999
0.189889478,-14.69205138,-15.54648291,0.854431534,1,TRUE,1,1,0.99999998
-0.020072113,-13.65081048,-16.25265381,2.601843337,0,TRUE,0,0,0.982137859
-0.124721169,-13.43703899,-15.7141277,2.27708871,0,TRUE,0,0,0.999794282
0.302270569,-16.17178071,-15.60780661,-0.563974106,1,TRUE,1,1,0.999909753
0.10690883,-14.31160299,-16.49496437,2.183361379,1,TRUE,1,1,1
-0.231232824,-16.00481978,-13.02081864,-2.98400114,0,TRUE,0,0,0.999999989
-0.201042694,-13.97490171,-14.49931996,0.524418252,0,TRUE,0,0,0.995572458
0.37426318,-15.79885282,-14.43396736,-1.364885461,1,TRUE,1,1,1
-0.235059797,-14.43487388,-14.59642597,0.161552095,0,TRUE,0,0,0.975115808
-0.34553593,-14.72639736,-15.37995769,0.653560327,0,TRUE,0,0,0.999999985
0.294906939,-14.61608548,-13.57602921,-1.040056267,1,TRUE,1,1,0.999999999
0.066771902,-14.92206089,-13.31303199,-1.609028895,1,TRUE,1,1,0.79878007
0.364762465,-14.35735827,-13.58512937,-0.772228903,1,TRUE,1,1,0.999999598
0.467332316,-14.94269421,-13.32126586,-1.621428342,1,TRUE,1,1,0.99908241
-0.404868908,-13.71458278,-16.31387965,2.599296878,0,TRUE,0,0,1
-0.127070633,-15.28022329,-16.69281036,1.412587074,0,TRUE,0,0,0.540098263
0.036075436,-14.43802658,-13.27052396,-1.167502614,1,TRUE,1,1,0.75873396
0.360848522,-14.06375132,-14.84568885,0.781937528,1,TRUE,1,1,1
-0.187928008,-14.76870048,-15.03480932,0.266108835,0,TRUE,0,0,0.747720927
-0.211942069,-15.88685666,-16.47953801,0.592681349,0,TRUE,0,0,0.975777542
0.449153332,-14.64093069,-13.84822136,-0.792709323,1,TRUE,1,1,0.969006498
0.127964236,-13.2123665,-13.84637952,0.634013026,1,TRUE,1,1,0.971183276
-0.183645234,-15.41138911,-16.50799405,1.096604931,0,TRUE,0,0,0.887111564
0.197544645,-13.38043398,-15.04832735,1.66789337,1,TRUE,1,1,1
0.021270337,-14.68903013,-15.21323907,0.524208933,1,FALSE,1,0,0.616185888
-0.07254246,-16.62503947,-16.76610738,0.141067907,0,TRUE,0,0,0.58607415
-0.376451965,-13.281618,-13.52849382,0.246875817,0,TRUE,0,0,0.998414383
-0.0445874,-15.43597705,-13.64953384,-1.786443215,0,FALSE,0,1,0.723344985
0.358497336,-16.00640009,-14.19313113,-1.813268962,1,TRUE,1,1,1
-0.156228849,-13.81585479,-13.99714303,0.181288241,0,TRUE,0,0,0.598314267
-0.06278354,-15.69595808,-13.60248949,-2.093468592,0,FALSE,0,1,0.656484128
0.070725976,-14.47055491,-16.34839613,1.877841223,1,TRUE,1,1,0.999764521
0.382809137,-14.99593127,-13.40138165,-1.59454962,1,TRUE,1,1,1
-0.135999658,-13.33112819,-14.64608604,1.314957845,0,TRUE,0,0,0.620580398
-0.169259595,-16.3871052,-14.44917244,-1.937932761,0,TRUE,0,0,0.992976878
-0.062962138,-13.04889321,-14.99975342,1.950860213,0,TRUE,0,0,0.999559659
0.165149425,-15.45811562,-15.06739515,-0.390720475,1,FALSE,1,0,0.521348356
0.007228428,-13.36228659,-15.70671916,2.344432569,1,TRUE,1,1,0.727321408
-0.270210337,-15.09292188,-13.2665355,-1.826386382,0,TRUE,0,0,0.999999953
-0.095080235,-16.0151537,-16.95827229,0.943118591,0,TRUE,0,0,0.564085584
-0.429542469,-13.38220464,-14.50320119,1.120996553,0,TRUE,0,0,1
0.238268278,-14.17037932,-16.29969268,2.129313362,1,TRUE,1,1,1
0.15002815,-13.00793752,-14.85767674,1.849739222,1,TRUE,1,1,1
-0.279086663,-14.93300357,-13.41977012,-1.513233447,0,TRUE,0,0,0.999999703
-0.263440858,-16.12922247,-15.18677084,-0.942451625,0,TRUE,0,0,0.99999821
-0.00086495,-13.58816073,-16.44160506,2.853444332,0,FALSE,0,1,0.512609734
0.067473926,-13.62237018,-15.58676337,1.964393198,1,TRUE,1,1,0.999982174
0.187175772,-14.45695171,-14.59415898,0.13720727,1,TRUE,1,1,0.849380623
-0.106390771,-15.7922642,-16.69139737,0.899133174,0,TRUE,0,0,0.555027932
-0.09188602,-15.60325276,-15.8591956,0.255942834,0,TRUE,0,0,0.56243642
-0.434045355,-14.03383146,-15.58119453,1.547363067,0,TRUE,0,0,1
-0.241611615,-15.40370738,-16.72078325,1.317075872,0,TRUE,0,0,0.999999147
0.246467111,-14.97404345,-15.71880879,0.744765335,1,TRUE,1,1,0.999999996
0.100528617,-13.4060715,-15.25519633,1.849124835,1,TRUE,1,1,1
0.362583808,-16.07981873,-14.41925766,-1.660561078,1,TRUE,1,1,1
0.222979216,-14.73549771,-14.55417813,-0.181319582,1,TRUE,1,1,0.70460808
-0.322857077,-13.20713118,-14.29590627,1.088775088,0,TRUE,0,0,0.999999969
0.434796831,-13.78136909,-13.7067858,-0.074583292,1,TRUE,1,1,0.666836516
0.14282136,-13.90820623,-14.82046829,0.912262061,1,TRUE,1,1,0.999999726
0.217752651,-14.73253406,-15.9763601,1.243826038,1,TRUE,1,1,1
-0.078997118,-16.31091031,-14.14682873,-2.164081582,0,FALSE,0,1,0.5241533
-0.11452887,-15.60484437,-13.03930024,-2.565544132,0,TRUE,0,0,0.775343819
-0.152242493,-15.20419479,-15.4349374,0.230742612,0,TRUE,0,0,0.549454917
0.11574628,-16.91076174,-16.02569928,-0.885062464,1,TRUE,1,1,0.546918241
0.005240967,-13.61474561,-16.76083216,3.146086549,1,TRUE,1,1,0.766277135
-0.200959844,-14.41716004,-14.50471585,0.087555805,0,TRUE,0,0,0.543175935
0.340700747,-14.27064779,-13.88339143,-0.387256359,1,TRUE,1,1,0.998543564
-0.275049126,-13.53204906,-13.63995379,0.10790473,0,TRUE,0,0,0.979507025
-0.326522427,-14.20331412,-16.20013622,1.996822095,0,TRUE,0,0,1
0.187716645,-16.80462177,-16.58697811,-0.217643663,1,TRUE,1,1,0.557534187
-0.3844816,-14.13051953,-16.02854238,1.898022855,0,TRUE,0,0,1
-0.358839101,-13.59398276,-14.36011219,0.766129429,0,TRUE,0,0,0.999999631
-0.192364995,-15.49429565,-13.46470578,-2.029589878,0,TRUE,0,0,0.999988837
0.036950609,-14.02105859,-14.37644177,0.355383179,1,FALSE,1,0,0.594378511
0.171128765,-15.28826248,-13.93609134,-1.352171139,1,TRUE,1,1,0.602704378
0.33497905,-13.42954383,-13.91310937,0.48356554,1,TRUE,1,1,0.999999994
0.337947579,-13.0974619,-14.53370281,1.436240904,1,TRUE,1,1,1
0.184071422,-15.91399953,-14.04734069,-1.866658836,1,TRUE,1,1,0.721449629
0.095097787,-13.42479551,-13.63489982,0.210104308,1,TRUE,1,1,0.567442504
0.248214328,-16.11697294,-14.06993538,-2.047037556,1,TRUE,1,1,0.560402728
0.037180236,-15.10307855,-13.01968023,-2.083398319,1,TRUE,1,1,0.805674409
0.29372825,-13.55337321,-13.00739263,-0.545980575,1,TRUE,1,1,0.999975955
-0.157417024,-15.01169857,-15.67949904,0.667800464,0,TRUE,0,0,0.61290351
0.340919105,-14.51804676,-13.9449826,-0.573064161,1,TRUE,1,1,0.999911682
0.260311941,-16.56161493,-16.09105128,-0.470563646,1,TRUE,1,1,0.990999469
-0.155042138,-13.70489058,-13.25887896,-0.446011621,0,TRUE,0,0,0.559645039
0.139677145,-13.36524385,-13.47849263,0.113248781,1,FALSE,1,0,0.546604275
-0.039841305,-14.52744708,-16.82107305,2.293625966,0,TRUE,0,0,0.996434258
-0.208971972,-14.84211195,-14.70367044,-0.13844151,0,TRUE,0,0,0.741859313
-0.418793989,-13.22313579,-16.48378245,3.260646657,0,TRUE,0,0,1
-0.147830585,-16.88796554,-16.76782354,-0.120141996,0,TRUE,0,0,0.563332387
-0.307333902,-13.61502559,-16.40013905,2.785113462,0,TRUE,0,0,0.999999999
0.119852982,-16.73906415,-13.95205705,-2.787007103,1,TRUE,1,1,0.758934709
-0.120205795,-16.85109194,-16.81671229,-0.034379643,0,TRUE,0,0,0.616668447
0.192029442,-15.73121041,-13.29860392,-2.432606493,1,TRUE,1,1,0.787413335
0.225376672,-16.02565891,-15.75488292,-0.270775986,1,TRUE,1,1,0.823955035
0.180742555,-16.22534708,-16.09927974,-0.126067335,1,TRUE,1,1,0.543198134
0.234486789,-13.71991397,-14.36722495,0.647310976,1,TRUE,1,1,0.999999491
-0.023256291,-13.26012474,-16.08868604,2.828561303,0,TRUE,0,0,0.990597329
-0.192981642,-15.17866629,-14.50477356,-0.673892727,0,TRUE,0,0,0.998083021
-0.022502456,-16.00944555,-13.59290839,-2.416537159,0,FALSE,0,1,0.755461897
0.016018969,-16.78118478,-14.04433164,-2.73685314,1,TRUE,1,1,0.742183493
-0.006177446,-15.51907934,-14.53813151,-0.98094783,0,FALSE,0,1,0.726842688
-0.193322853,-15.60417949,-13.54385882,-2.060320675,0,TRUE,0,0,0.999990478
-0.146162821,-14.50461662,-16.37546625,1.87084963,0,TRUE,0,0,0.866096543
-0.095330631,-15.28173317,-15.15143534,-0.130297831,0,TRUE,0,0,0.566579673
-0.194433637,-13.00234097,-16.66852447,3.666183499,0,TRUE,0,0,0.99995331
-0.114623362,-13.18313753,-14.38484988,1.201712348,0,FALSE,0,1,0.517663388
0.174066554,-13.17482746,-14.20889212,1.034064666,1,TRUE,1,1,1
-0.063535132,-15.85959405,-16.20639359,0.346799544,0,TRUE,0,0,0.589852517
-0.175733676,-15.69544043,-14.10119303,-1.594247395,0,TRUE,0,0,0.999389909
0.353843258,-13.11742793,-14.5922587,1.474830774,1,TRUE,1,1,1
0.281163678,-14.06485714,-15.65882068,1.593963533,1,TRUE,1,1,1
0.065921582,-13.09073686,-15.40834926,2.317612396,1,TRUE,1,1,0.999999865
0.32188055,-16.46837035,-14.69163034,-1.776740011,1,TRUE,1,1,0.99999801
-0.213488916,-15.032269,-15.97589974,0.943630736,0,TRUE,0,0,0.998714979
0.220903433,-13.6574804,-14.4872846,0.829804195,1,TRUE,1,1,0.999999981
-0.236260667,-15.16583261,-16.88288262,1.717050009,0,TRUE,0,0,0.999880834
0.227912357,-13.99516346,-15.53589431,1.540730854,1,TRUE,1,1,1
0.001904994,-15.37380925,-14.90756934,-0.466239911,1,TRUE,1,1,0.538470937
-0.125519304,-13.81470619,-15.45412988,1.639423692,0,TRUE,0,0,0.901703053
-0.043987896,-13.02491503,-15.18848268,2.163567643,0,TRUE,0,0,0.999589734
-0.006169351,-16.87925103,-14.01698352,-2.862267518,0,FALSE,0,1,0.720845317
0.28823676,-15.6451593,-15.5376912,-0.107468105,1,TRUE,1,1,0.964558426
-0.340227225,-13.2095934,-14.07946178,0.869868376,0,TRUE,0,0,0.999998744
-0.087869729,-14.31013227,-16.38890252,2.078770253,0,TRUE,0,0,0.999012412
-0.026969037,-16.50031859,-16.6910179,0.190699306,0,TRUE,0,0,0.596307176
-0.421851774,-13.74507977,-15.8439881,2.098908331,0,TRUE,0,0,1
-0.257907561,-14.37520105,-13.29449406,-1.08070699,0,TRUE,0,0,0.999999125
0.294637655,-15.54488566,-14.84407587,-0.700809787,1,TRUE,1,1,0.999999494
-0.374853483,-13.12068785,-14.67374571,1.553057869,0,TRUE,0,0,1
-0.491911457,-13.03877999,-14.96444238,1.925662392,0,TRUE,0,0,0.999935476
0.016052766,-16.90225754,-16.34126611,-0.560991429,1,FALSE,1,0,0.509986282
-0.032009951,-15.72294469,-16.58114293,0.858198241,0,TRUE,0,0,0.713388358
-0.111233029,-16.34295676,-15.08879608,-1.254160682,0,TRUE,0,0,0.624158399
-0.299890508,-13.708726,-13.99069298,0.281966982,0,TRUE,0,0,0.998769034
-0.044756161,-14.34490862,-15.28077994,0.935871325,0,TRUE,0,0,0.764316425
-0.106167166,-16.65378721,-14.61275577,-2.041031434,0,TRUE,0,0,0.662040852
-0.410541922,-13.30426582,-14.94794926,1.643683441,0,TRUE,0,0,1
-0.055225453,-15.79656119,-13.2485004,-2.548060795,0,FALSE,0,1,0.68813717
-0.170419032,-13.35963245,-15.55853925,2.198906798,0,TRUE,0,0,0.950415634
0.058243742,-13.4174629,-15.18114544,1.76368254,1,TRUE,1,1,0.998732479
0.13974136,-15.58683514,-14.95630927,-0.630525878,1,TRUE,1,1,0.521136415
-0.139868161,-14.65662904,-15.19998589,0.543356858,0,TRUE,0,0,0.576144909
0.241659077,-15.07116099,-14.65183035,-0.419330636,1,TRUE,1,1,0.992375755
0.177610022,-15.62436067,-16.35259474,0.72823407,1,TRUE,1,1,0.999999799
0.263938194,-16.01833453,-13.10543657,-2.912897957,1,TRUE,1,1,0.732975354
0.233209411,-15.08825102,-14.94164915,-0.146601867,1,TRUE,1,1,0.669686502
-0.231812944,-14.28536002,-16.81745015,2.532090128,0,TRUE,0,0,0.875818339
0.155103798,-15.67279382,-14.87163896,-0.801154866,1,TRUE,1,1,0.522072306
-0.212669339,-13.81286957,-13.99995794,0.187088376,0,TRUE,0,0,0.848431055
-0.327866788,-15.44004727,-15.0187349,-0.421312372,0,TRUE,0,0,0.992746595
-0.431472929,-13.18668148,-13.94841096,0.761729478,0,TRUE,0,0,0.999858566
0.191640901,-13.94798176,-15.44098695,1.493005191,1,TRUE,1,1,1
-0.239382167,-15.55941015,-14.70851712,-0.850893032,0,TRUE,0,0,0.99998961
0.046707947,-16.33285064,-16.67171289,0.338862244,1,FALSE,1,0,0.571358691
-0.160616593,-14.6421298,-14.57271962,-0.069410188,0,TRUE,0,0,0.584393739
-0.177344582,-15.5207789,-15.70821263,0.187433734,0,TRUE,0,0,0.570501252
0.396297352,-14.96529855,-14.08787561,-0.877422939,1,TRUE,1,1,0.999999938
0.168160914,-14.47794525,-14.44213911,-0.035806137,1,TRUE,1,1,0.508684729
-0.004734949,-14.76570675,-16.98935435,2.2236476,0,TRUE,0,0,0.69317914
0.337299623,-13.01205504,-14.25296225,1.240907214,1,TRUE,1,1,1
0.027843462,-15.62448802,-14.53660448,-1.08788354,1,TRUE,1,1,0.755139917
0.29571752,-14.38197416,-14.99607162,0.614097459,1,TRUE,1,1,0.999999997
0.12593209,-15.53716183,-15.93521624,0.39805441,1,TRUE,1,1,0.50661904
0.280671791,-13.6241033,-14.2559323,0.631829,1,TRUE,1,1,1
0.312656966,-15.66956866,-13.92346305,-1.746105614,1,TRUE,1,1,0.999963302
0.177849655,-15.71628777,-16.49646547,0.780177698,1,TRUE,1,1,0.999999945
0.030021212,-14.82270288,-14.68034603,-0.142356843,1,FALSE,1,0,0.512529866
0.283451234,-16.41155366,-13.7464357,-2.665117965,1,TRUE,1,1,0.578808522
-0.066644063,-16.09624644,-13.37085604,-2.725390401,0,FALSE,0,1,0.607644406
0.241131066,-14.98700927,-13.97247772,-1.01453155,1,TRUE,1,1,0.87280356
0.144049058,-14.65651029,-14.29569869,-0.360811604,1,TRUE,1,1,0.501666604
0.172895695,-13.08840576,-16.3801763,3.291770533,1,TRUE,1,1,1
0.041166462,-16.96003416,-16.67405606,-0.285978105,1,FALSE,1,0,0.538818174
0.264516711,-16.11926835,-13.99401615,-2.125252192,1,TRUE,1,1,0.568368433
0.008552597,-15.85415568,-13.28734601,-2.566809667,1,TRUE,1,1,0.792260289
0.093550237,-14.5372923,-16.26591488,1.728622577,1,TRUE,1,1,0.999999757
0.308063802,-15.44271604,-14.8660962,-0.576619838,1,TRUE,1,1,0.999983471
-0.459553349,-13.75059302,-15.25756634,1.506973317,0,TRUE,0,0,0.999999118
-0.036538586,-16.3710338,-15.8141786,-0.5568552,0,TRUE,0,0,0.505782114
0.159531364,-13.0258345,-14.50156412,1.475729614,1,TRUE,1,1,1
0.186760115,-14.80745048,-13.73128272,-1.07616776,1,TRUE,1,1,0.532139402
-0.228146179,-14.87557565,-16.87703415,2.001458496,0,TRUE,0,0,0.996162718
0.231850522,-13.83232755,-13.34673695,-0.485590602,1,TRUE,1,1,0.92586873
-0.142081836,-15.11205228,-14.0646098,-1.047442477,0,TRUE,0,0,0.884631737
-0.183834393,-16.58354056,-16.37653961,-0.207000943,0,TRUE,0,0,0.660806681
-0.075914778,-15.57485046,-16.3605667,0.785716236,0,TRUE,0,0,0.616061577
0.003607921,-14.39141256,-14.78166485,0.390252295,1,FALSE,1,0,0.617206095
-0.335752118,-14.23930947,-16.80700808,2.56769861,0,TRUE,0,0,1
0.040114194,-14.39821869,-16.50167173,2.10345304,1,TRUE,1,1,0.977513701
-0.327713372,-13.90236625,-13.45895587,-0.443410384,0,TRUE,0,0,0.999162845
0.254367863,-16.1149792,-13.97485992,-2.140119282,1,TRUE,1,1,0.565019512
-0.249903487,-13.42909739,-16.81224286,3.383145468,0,TRUE,0,0,0.994882158
0.209808545,-16.27063839,-13.84827851,-2.422359878,1,TRUE,1,1,0.740615667
-0.291810784,-15.26880142,-15.44343061,0.17462919,0,TRUE,0,0,0.982736615
0.215689709,-14.58519026,-13.85302965,-0.732160616,1,TRUE,1,1,0.729662074
0.01600622,-15.60855744,-15.02265764,-0.585899805,1,TRUE,1,1,0.622810394
-0.402708317,-13.20509321,-16.38502731,3.179934102,0,TRUE,0,0,1
0.10677112,-13.47969999,-15.88345281,2.403752825,1,TRUE,1,1,1
0.333557418,-16.00313283,-14.01479862,-1.988334209,1,TRUE,1,1,0.999998482
-0.015781406,-16.46269535,-14.55789861,-1.904796744,0,FALSE,0,1,0.730568467
-0.18751845,-16.83241286,-14.35633644,-2.476076416,0,TRUE,0,0,0.999926171
-0.13820604,-15.36186832,-14.42927244,-0.932595887,0,TRUE,0,0,0.808617881
-0.29171662,-13.85353176,-16.03502569,2.181493933,0,TRUE,0,0,1
0.105085467,-13.1868301,-13.6603117,0.473481598,1,TRUE,1,1,0.690038632
0.218301316,-16.78499932,-14.02224521,-2.762754109,1,TRUE,1,1,0.729828129
-0.160934267,-16.24180588,-14.56314593,-1.678659948,0,TRUE,0,0,0.984748889
-0.239269774,-14.39923552,-16.62393278,2.224697258,0,TRUE,0,0,0.997263521
-0.058962355,-15.39744101,-13.23046631,-2.166974693,0,FALSE,0,1,0.684081974
0.116250756,-16.26568293,-16.59083716,0.325154231,1,FALSE,1,0,0.545368027
0.271282091,-16.9832986,-13.49503017,-3.488268431,1,TRUE,1,1,0.722575785
0.188169129,-15.1307089,-16.39061867,1.259909767,1,TRUE,1,1,1
0.47116698,-15.31519642,-13.52354756,-1.791648864,1,TRUE,1,1,0.99968185
0.030725801,-15.41927473,-16.43273841,1.013463689,1,FALSE,1,0,0.512631584
-0.273384323,-14.79513416,-15.93246279,1.13732863,0,TRUE,0,0,0.999999985
-0.115562886,-15.47012579,-14.51054479,-0.959581005,0,TRUE,0,0,0.581252163
-0.074184985,-13.99737814,-15.60325732,1.60587918,0,TRUE,0,0,0.994064981
0.374848502,-13.26357252,-13.97894357,0.715371046,1,TRUE,1,1,1
-0.445705111,-13.235338,-16.00914969,2.773811691,0,TRUE,0,0,1
0.184615827,-15.18196907,-16.7877237,1.605754622,1,TRUE,1,1,1
-0.038184964,-13.41850035,-13.38373229,-0.034768056,0,FALSE,0,1,0.506780457
-0.016054355,-14.33728329,-13.40090526,-0.936378028,0,FALSE,0,1,0.714809555
-0.141944873,-14.24039288,-16.10080386,1.860410983,0,TRUE,0,0,0.91746275
0.365181309,-15.02646889,-13.65892894,-1.367539953,1,TRUE,1,1,1
0.196667515,-14.86438306,-15.3380494,0.473666349,1,TRUE,1,1,0.999966719
-0.04056192,-13.8648651,-13.48864515,-0.376219944,0,FALSE,0,1,0.529719703
-0.102097303,-13.70050169,-16.44883389,2.748332196,0,TRUE,0,0,0.999916906
0.111691693,-15.13018015,-15.86399323,0.733813079,1,TRUE,1,1,0.860291312
-0.17266165,-15.72217284,-16.0404442,0.318271355,0,TRUE,0,0,0.604950981
-0.342060146,-13.29756606,-16.33809392,3.04052786,0,TRUE,0,0,1
0.166507232,-13.7494525,-15.07882627,1.329373763,1,TRUE,1,1,1
0.110170604,-14.29534024,-15.35126689,1.055926654,1,TRUE,1,1,0.999266027
-0.283173382,-14.04826551,-14.22220742,0.173941912,0,TRUE,0,0,0.994336329
0.1046848,-16.85625015,-15.02895177,-1.827298381,1,TRUE,1,1,0.735538115
-0.199687879,-14.86406408,-13.54025842,-1.32380566,0,TRUE,0,0,0.999992101
0.218120376,-16.07167385,-13.50367028,-2.56800357,1,TRUE,1,1,0.758048916
-0.323299725,-14.59653441,-16.85310524,2.256570833,0,TRUE,0,0,1
-0.33561813,-13.85825394,-14.99337141,1.135117466,0,TRUE,0,0,0.999999998
0.046187668,-16.49768512,-13.25782998,-3.239855138,1,TRUE,1,1,0.769504172
0.139412699,-13.65592886,-13.11044883,-0.545480028,1,FALSE,1,0,0.502117255
0.075562364,-14.90797169,-15.44547548,0.537503789,1,FALSE,1,0,0.534721764
-0.255405856,-14.7634105,-13.9405782,-0.8228323,0,TRUE,0,0,0.999989011
0.096115109,-13.02235503,-16.65781081,3.635455788,1,TRUE,1,1,1
0.19430324,-16.93763323,-15.74398436,-1.193648874,1,FALSE,1,0,0.533443354
-0.161197001,-15.04676183,-15.38293458,0.33617275,0,TRUE,0,0,0.560258395
0.249824105,-13.03161946,-13.74497201,0.71335255,1,TRUE,1,1,0.999999999
0.010065102,-16.41549983,-13.3926157,-3.022884137,1,TRUE,1,1,0.762130328
0.176360416,-16.12552872,-15.24627041,-0.879258313,1,FALSE,1,0,0.514738369
0.158884452,-14.32831489,-13.55073617,-0.777578721,1,TRUE,1,1,0.545065441
0.265850638,-15.15877373,-14.23353937,-0.925234363,1,TRUE,1,1,0.998265503
0.301289247,-15.68836034,-13.22376133,-2.464599012,1,TRUE,1,1,0.713635544
0.244788532,-14.01392675,-15.57718181,1.563255068,1,TRUE,1,1,1
-0.076542166,-16.61750575,-16.12768955,-0.489816201,0,TRUE,0,0,0.553731541
0.317159143,-15.50283232,-13.78490718,-1.717925137,1,TRUE,1,1,0.999996725
0.03793363,-16.61897819,-13.33853687,-3.280441323,1,TRUE,1,1,0.760607777
-0.216245127,-14.47068537,-16.89912592,2.42844055,0,TRUE,0,0,0.776319067
-0.269307765,-13.472068,-13.77725899,0.305190991,0,TRUE,0,0,0.999344282
-0.18627464,-16.48115582,-15.68496747,-0.796188348,0,TRUE,0,0,0.990287337
0.05033136,-16.18283006,-14.03433377,-2.14849629,1,TRUE,1,1,0.783818897
0.15939221,-15.98243603,-15.7075121,-0.274923932,1,FALSE,1,0,0.545767757
0.159126025,-15.4293648,-16.33528772,0.905922921,1,TRUE,1,1,0.999999986
0.113711683,-13.5580695,-13.24497176,-0.313097745,1,TRUE,1,1,0.518716486
0.33920673,-13.29679781,-13.48419306,0.187395256,1,TRUE,1,1,0.997586357
0.062698112,-16.47918561,-15.15723194,-1.321953669,1,TRUE,1,1,0.737570145
0.009041415,-15.8290245,-14.92277856,-0.906245943,1,TRUE,1,1,0.724339916
0.369514403,-15.5040377,-14.50882423,-0.995213476,1,TRUE,1,1,0.999999998
0.015278378,-14.86289011,-16.48464268,1.621752566,1,TRUE,1,1,0.569875443
-0.133035398,-14.46077404,-13.88720418,-0.573569858,0,FALSE,0,1,0.512777611
0.069338361,-13.74306282,-13.32039085,-0.422671974,1,TRUE,1,1,0.530737606
-0.079687108,-16.76307782,-14.55676433,-2.206313485,0,TRUE,0,0,0.500820912
0.261753888,-16.93483796,-15.80577565,-1.129062313,1,TRUE,1,1,0.876638222
0.450974883,-15.9913976,-13.07790411,-2.913493486,1,TRUE,1,1,1
