Name,Et_eV,Sn_cm2,Sp_cm2,k,BG,Actual,Predict
D-037836,-0.248029851,-13.94957853,-13.13291856,-0.816659971,0,-0.816659971,-0.811310828
D-071566,0.411064064,-13.68155283,-13.74232927,0.060776441,1,0.060776441,0.101494093
D-395190,-0.208629644,-15.1084865,-15.76197704,0.653490535,0,0.653490535,0.653934373
D-355406,-0.287327608,-13.86420495,-16.46973983,2.605534875,0,2.605534875,2.606219394
D-176584,0.001928245,-16.5900879,-15.10451912,-1.485568782,1,-1.485568782,-1.492671964
D-333298,0.128221516,-15.96248791,-13.60484875,-2.357639162,1,-2.357639162,-2.356801267
D-301569,0.247606378,-14.63196886,-15.99174326,1.359774399,1,1.359774399,1.361058291
D-286684,0.234890971,-16.28235731,-14.2601546,-2.022202717,1,-2.022202717,-2.108833549
D-101496,-0.174694373,-14.05126328,-15.91747401,1.866210726,0,1.866210726,1.866011557
D-486272,-0.089474355,-13.36561634,-14.30124313,0.935626788,0,0.935626788,0.937328889
D-018743,0.075637649,-16.51180874,-15.15955304,-1.352255697,1,-1.352255697,-1.351781496
D-248570,0.302776188,-13.29894846,-13.35821649,0.059268036,1,0.059268036,0.063855938
D-036667,-0.416814845,-13.75040075,-13.1557535,-0.594647247,0,-0.594647247,-0.510851595
D-442355,0.087714495,-16.69471169,-16.93794232,0.243230632,1,0.243230632,0.242915044
D-101188,-0.1003525,-14.14353816,-15.54495295,1.401414787,0,1.401414787,1.399616819
D-154874,-0.268004007,-15.78354882,-14.44829166,-1.335257154,0,-1.335257154,-1.357264803
D-190821,-0.094252044,-16.687692,-13.57652529,-3.111166709,0,-3.111166709,-3.090255111
D-046192,0.180870011,-14.78904664,-13.36126637,-1.427780272,1,-1.427780272,-1.452685087
D-076777,0.297477269,-16.42534736,-14.10299771,-2.322349648,1,-2.322349648,-2.674167393
D-167105,-0.303359303,-15.80121277,-13.02964049,-2.771572285,0,-2.771572285,-2.132137167
D-045386,-0.247145688,-16.06332091,-14.26252955,-1.800791353,0,-1.800791353,-1.950910852
D-004719,-0.175693247,-16.93502924,-16.21951478,-0.715514463,0,-0.715514463,-0.717533892
D-092532,0.038549771,-13.05355689,-16.04226791,2.988711021,1,2.988711021,2.977095292
D-054501,0.215396796,-14.88578173,-15.73172156,0.845939828,1,0.845939828,0.849372662
D-319595,0.052988557,-16.98775312,-13.86960235,-3.118150773,1,-3.118150773,-3.041724061
D-304250,0.317700657,-15.11022638,-14.10186655,-1.008359827,1,-1.008359827,-1.022016256
D-240546,0.230846886,-16.2513957,-15.66732534,-0.584070357,1,-0.584070357,-0.597194764
D-035327,-0.046531562,-16.72482176,-13.39587555,-3.328946207,0,-3.328946207,-3.057234487
D-389215,-0.171201749,-13.95677579,-13.83278706,-0.123988728,0,-0.123988728,-0.119902095
D-197054,-0.041466815,-14.73358804,-13.67818496,-1.055403083,0,-1.055403083,-1.059599022
D-350795,0.395466397,-16.02604709,-14.14039766,-1.88564943,1,-1.88564943,-1.987461686
D-045840,-0.233460239,-16.34876613,-15.4422236,-0.906542524,0,-0.906542524,-0.916163629
D-364982,-0.251336375,-13.92355838,-15.66405614,1.740497763,0,1.740497763,1.739479493
D-408115,0.319106885,-13.34050675,-15.12544337,1.784936625,1,1.784936625,1.855893461
D-191154,-0.079095995,-13.7080189,-15.98532307,2.277304165,0,2.277304165,2.282813756
D-476672,-0.425143676,-13.15785137,-14.04787433,0.890022965,0,0.890022965,0.770754014
D-360199,-0.019598757,-14.16748081,-13.88880726,-0.278673554,0,-0.278673554,-0.277313588
D-291179,0.039614198,-14.81092191,-14.85340935,0.042487433,1,0.042487433,0.036807297
D-009717,-0.193619696,-15.43845546,-15.85585416,0.417398703,0,0.417398703,0.415934646
D-225064,0.000547132,-13.72589724,-14.1911694,0.465272165,1,0.465272165,0.462878906
D-066846,-0.030349148,-14.95282077,-15.1658974,0.213076631,0,0.213076631,0.212276252
D-086886,-0.256543362,-15.54843924,-14.36994021,-1.178499029,0,-1.178499029,-1.188080768
D-025042,-0.295294938,-14.60497137,-14.10032931,-0.504642069,0,-0.504642069,-0.505172341
D-362695,-0.399120982,-13.90761886,-13.0371424,-0.870476462,0,-0.870476462,-0.713895072
D-469310,-0.429832689,-14.02791801,-15.21033133,1.182413322,0,1.182413322,1.176392965
D-194066,0.082567146,-16.66943484,-16.49590803,-0.173526812,1,-0.173526812,-0.170486294
D-348078,-0.00161485,-15.86551254,-16.57241925,0.70690671,0,0.70690671,0.706028698
D-121188,0.092320985,-16.17478194,-14.09237766,-2.082404277,1,-2.082404277,-2.160426793
D-123982,0.301067846,-13.06108709,-15.70218459,2.641097502,1,2.641097502,2.62013442
D-471340,0.198200948,-15.65922405,-14.96420864,-0.695015405,1,-0.695015405,-0.701845881
D-165200,-0.197821082,-14.60726012,-16.08272855,1.475468429,0,1.475468429,1.4662323
D-069835,-0.019161597,-13.46072518,-15.63548763,2.174762449,0,2.174762449,2.180541563
D-257869,0.051460132,-14.89101001,-16.92996488,2.038954869,1,2.038954869,2.041861327
D-090958,0.11657146,-15.47692913,-16.98511687,1.508187738,1,1.508187738,1.491015882
D-308544,-0.1865396,-15.1976369,-16.12770957,0.930072665,0,0.930072665,0.928306402
D-143444,0.213608029,-13.87201706,-15.37796642,1.505949356,1,1.505949356,1.506120853
D-214300,0.063829577,-14.91036596,-16.26193469,1.35156873,1,1.35156873,1.343007659
D-002198,0.114053901,-13.01866949,-15.6465784,2.627908913,1,2.627908913,2.604475247
D-469586,-0.337725362,-13.00512624,-15.86325774,2.858131491,0,2.858131491,2.80749324
D-313850,-0.075136969,-14.18125949,-14.24934015,0.068080657,0,0.068080657,0.072902041
D-498119,-0.011218982,-15.35342679,-14.58896746,-0.764459337,0,-0.764459337,-0.764096139
D-453094,-0.097209132,-16.73792146,-15.04545816,-1.692463297,0,-1.692463297,-1.718567613
D-040892,0.019571921,-13.84328531,-14.31368237,0.47039706,1,0.47039706,0.47209655
D-113309,0.255540437,-13.07165488,-13.20198523,0.130330347,1,0.130330347,0.126438838
D-298114,0.020073473,-15.09763102,-16.94245085,1.844819831,1,1.844819831,1.840063738
D-217942,0.273375059,-16.4286025,-13.39779755,-3.030804955,1,-3.030804955,-3.101087916
D-184051,0.014265657,-16.5735096,-14.22968104,-2.34382856,1,-2.34382856,-2.508888045
D-067802,0.370595424,-14.88024808,-14.86639311,-0.013854964,1,-0.013854964,-0.022190306
D-029550,0.38957289,-14.32256829,-14.24842497,-0.074143319,1,-0.074143319,-0.076828302
D-048824,-0.088816552,-13.31506904,-15.43460352,2.119534478,0,2.119534478,2.122137727
D-281415,-0.252617757,-15.26912782,-15.681265,0.412137183,0,0.412137183,0.417220674
D-056052,-0.016309276,-13.42004811,-15.30068972,1.880641615,0,1.880641615,1.879389694
D-457195,-0.028134822,-13.17586208,-16.57295389,3.397091813,0,3.397091813,3.396066108
D-386687,0.267850159,-13.96916843,-13.10572873,-0.863439701,1,-0.863439701,-0.853117553
D-373391,0.102870154,-15.47385518,-14.48684227,-0.98701291,1,-0.98701291,-0.997442148
D-311260,0.446304043,-13.69088341,-13.44272291,-0.248160502,1,-0.248160502,-0.078153201
D-157268,0.445506242,-14.16049258,-13.24426395,-0.916228629,1,-0.916228629,-0.840052088
D-237124,-0.49801555,-13.05575872,-16.99500562,3.939246906,0,3.939246906,3.801914741
D-219515,-0.208413724,-15.31653508,-14.61197363,-0.704561456,0,-0.704561456,-0.70637475
D-415102,0.356807981,-14.88604679,-13.12225091,-1.763795879,1,-1.763795879,-1.719345921
D-398584,-0.093970372,-16.70285717,-14.68356673,-2.01929044,0,-2.01929044,-2.097792585
D-239097,0.303670869,-14.42972739,-15.63841625,1.208688865,1,1.208688865,1.224380343
D-369200,0.330965063,-13.23457162,-13.9180657,0.683494078,1,0.683494078,0.723938731
D-254464,-0.081418634,-15.31267852,-14.74716198,-0.565516541,0,-0.565516541,-0.565908326
D-474886,-0.100955318,-16.70598844,-13.79405873,-2.911929714,0,-2.911929714,-2.944903742
D-466464,0.018619943,-16.64674386,-14.8225599,-1.824183966,1,-1.824183966,-1.874765308
D-021623,0.164735732,-14.12849367,-16.09745046,1.968956787,1,1.968956787,1.971562872
D-239111,0.110331618,-15.97905866,-14.32243159,-1.656627073,1,-1.656627073,-1.666051377
D-041721,0.359393759,-15.51434578,-13.71484913,-1.799496646,1,-1.799496646,-1.879504059
D-465179,0.207426811,-15.05461417,-16.3509224,1.296308228,1,1.296308228,1.293633565
D-250098,0.48547839,-13.30529881,-13.33512307,0.029824259,1,0.029824259,0.055998543
D-377946,0.070445827,-15.89096962,-15.12026157,-0.770708051,1,-0.770708051,-0.772128572
D-249937,0.051430147,-14.27240923,-15.6534893,1.381080063,1,1.381080063,1.384575533
D-371310,-0.186428013,-16.45585061,-16.05040335,-0.405447255,0,-0.405447255,-0.413062264
D-376645,-0.165998416,-16.42715929,-14.8978262,-1.529333093,0,-1.529333093,-1.540278249
D-432194,0.263660364,-14.27907571,-15.15847671,0.879400997,1,0.879400997,0.876526222
D-018344,-0.163076257,-13.71201008,-15.91223007,2.200219986,0,2.200219986,2.200784355
D-178467,0.150092055,-14.42072668,-14.22535531,-0.195371374,1,-0.195371374,-0.195146592
D-061199,0.183955805,-14.7407737,-15.53344663,0.792672935,1,0.792672935,0.79114462
D-484518,-0.145541164,-13.43207311,-16.69627904,3.264205931,0,3.264205931,3.289013501
D-409364,-0.115501422,-15.54797114,-15.38389196,-0.164079188,0,-0.164079188,-0.165062834
D-222265,0.229938654,-16.69698266,-13.15629167,-3.540690992,1,-3.540690992,-3.342117035
D-241493,0.202701561,-16.01846985,-13.66704589,-2.351423956,1,-2.351423956,-2.334939307
D-335130,0.124233706,-14.11347246,-15.59709613,1.483623668,1,1.483623668,1.483025847
D-181187,-0.135305994,-16.30385198,-14.59832027,-1.705531707,0,-1.705531707,-1.71303721
D-051042,-0.284170401,-15.92107425,-16.40891676,0.48784251,0,0.48784251,0.468412552
D-452920,-0.055889293,-15.54652381,-16.0505122,0.50398839,0,0.50398839,0.505745993
D-364455,-0.186481647,-16.25646987,-15.2007038,-1.055766072,0,-1.055766072,-1.059698398
D-104225,-0.437339808,-13.57365385,-13.4324869,-0.141166944,0,-0.141166944,-0.136852678
D-139009,-0.140709574,-15.49102721,-15.05356929,-0.437457911,0,-0.437457911,-0.436521694
D-246621,0.00986209,-13.31673988,-15.77423168,2.4574918,1,2.4574918,2.459158119
D-398653,-0.462103592,-13.51482838,-13.21329191,-0.301536473,0,-0.301536473,-0.060782938
D-135520,-0.263307045,-14.27983303,-15.06431806,0.784485028,0,0.784485028,0.787762816
D-300110,-0.209899169,-16.50944266,-14.56866564,-1.940777019,0,-1.940777019,-2.262779164
D-043464,0.227506027,-14.87594433,-16.3643867,1.488442369,1,1.488442369,1.4900276
D-396413,0.359783071,-14.48241215,-13.16093619,-1.321475961,1,-1.321475961,-1.30273912
D-111835,-0.19219225,-13.41023888,-16.16140166,2.751162776,0,2.751162776,2.744559203
D-032304,-0.043987061,-14.16523412,-15.52823598,1.363001859,0,1.363001859,1.363744836
D-212008,-0.116076113,-13.63755773,-13.07011572,-0.56744201,0,-0.56744201,-0.559446611
D-366485,0.098862835,-13.04243721,-15.12190793,2.079470725,1,2.079470725,2.089287058
D-460501,-0.01940979,-16.0083216,-14.31190415,-1.69641745,0,-1.69641745,-1.767511847
D-232268,-0.182998397,-14.66236671,-13.67771489,-0.984651822,0,-0.984651822,-0.978831784
D-443113,-0.424560133,-14.26794749,-14.67690706,0.408959578,0,0.408959578,0.4523753
D-146136,-0.404281614,-13.36980276,-13.15406334,-0.215739413,0,-0.215739413,-0.165071566
D-104270,-0.070990873,-14.81982371,-13.21175957,-1.608064143,0,-1.608064143,-1.627994713
D-079069,-0.296300942,-13.41977732,-14.96970061,1.549923288,0,1.549923288,1.548883955
D-233083,-0.215963265,-16.58718599,-15.02061347,-1.566572524,0,-1.566572524,-1.92079326
D-371592,-0.324104646,-14.05419215,-14.0385052,-0.01568695,0,-0.01568695,-0.02200371
D-446515,-0.046551304,-16.97393034,-15.50230356,-1.471626779,0,-1.471626779,-1.528844205
D-480337,-0.170705792,-16.98282372,-15.11383013,-1.86899359,0,-1.86899359,-1.878301909
D-396796,-0.428774461,-14.15907947,-14.9541393,0.795059828,0,0.795059828,0.760705588
D-208727,-0.072071228,-13.23073525,-14.36815322,1.137417967,0,1.137417967,1.135715883
D-480543,-0.433321681,-13.94621332,-14.88739272,0.941179403,0,0.941179403,0.916278366
D-024555,-0.152266619,-16.66413163,-14.44497598,-2.21915565,0,-2.21915565,-2.266181213
D-445100,0.220195546,-15.40255536,-14.71581525,-0.686740102,1,-0.686740102,-0.696001023
D-053921,0.471494767,-16.84746273,-13.16785807,-3.679604661,1,-3.679604661,-3.544533909
D-340658,-0.135199011,-14.80477498,-15.88205966,1.07728468,0,1.07728468,1.072337457
D-074029,0.070421478,-15.80821322,-13.74481195,-2.063401274,1,-2.063401274,-2.129321665
D-136103,0.060847104,-13.43686372,-15.57450931,2.137645594,1,2.137645594,2.135707206
D-423792,-0.36628478,-14.64490826,-14.35312259,-0.291785667,0,-0.291785667,-0.30430351
D-405115,0.305751246,-16.51246631,-15.29159883,-1.220867477,1,-1.220867477,-1.426280371
D-366238,-0.326338263,-15.2980469,-15.58259702,0.284550121,0,0.284550121,0.284085008
D-263349,-0.154046276,-16.57263597,-15.70821375,-0.864422222,0,-0.864422222,-0.870193426
D-092410,-0.232019301,-15.54010682,-16.72565434,1.185547523,0,1.185547523,1.176450173
D-292298,0.22687459,-14.70119545,-15.51886175,0.817666299,1,0.817666299,0.818533195
D-305259,0.013494475,-13.31318471,-14.34378946,1.030604754,1,1.030604754,1.032604822
D-223096,-0.220977224,-14.87212834,-13.77494699,-1.097181357,0,-1.097181357,-1.104102097
D-469165,0.355433635,-13.51317976,-14.8015286,1.288348841,1,1.288348841,1.374602799
D-165623,0.292541936,-13.96855894,-15.63474155,1.666182613,1,1.666182613,1.693067531
D-213936,-0.403044438,-13.47634903,-16.42886724,2.952518207,0,2.952518207,3.05856593
D-187050,0.024723979,-13.14121538,-16.05441423,2.913198844,1,2.913198844,2.918243739
D-043425,-0.116633792,-13.13481978,-16.65160388,3.516784099,0,3.516784099,3.488692439
D-412321,0.229331262,-13.31304411,-14.55619125,1.243147146,1,1.243147146,1.243685151
D-098313,-0.161575769,-13.94514805,-16.17653712,2.231389074,0,2.231389074,2.236612567
D-088183,0.068505997,-16.56102826,-14.25420268,-2.306825574,1,-2.306825574,-2.443292138
D-211285,0.283917189,-16.06402974,-15.48414107,-0.579888669,1,-0.579888669,-0.582695252
D-485773,0.131337152,-16.85725941,-14.59716686,-2.26009256,1,-2.26009256,-2.547538342
D-430960,0.150640681,-14.93403004,-16.71956137,1.785531331,1,1.785531331,1.788604959
D-158879,-0.355906187,-14.24618276,-13.32072224,-0.925460521,0,-0.925460521,-0.841812838
D-493532,-0.108265118,-14.63048925,-14.4216148,-0.208874444,0,-0.208874444,-0.212169998
D-463428,0.253034493,-13.44443789,-15.93259163,2.488153741,1,2.488153741,2.50318912
D-110416,-0.078817452,-16.19622017,-13.86926445,-2.326955718,0,-2.326955718,-2.41315556
D-343982,0.309492401,-14.39609541,-14.10787667,-0.288218736,1,-0.288218736,-0.296308715
D-400761,0.211826585,-14.59591774,-16.10044075,1.504523012,1,1.504523012,1.505375556
D-273301,0.369536496,-16.01002617,-13.62119631,-2.388829866,1,-2.388829866,-2.534651416
D-221714,0.258745895,-16.63592587,-14.78620821,-1.849717666,1,-1.849717666,-2.084165383
D-262527,-0.402924652,-13.86703775,-14.4787427,0.611704953,0,0.611704953,0.611402256
D-465950,-0.317656145,-13.70740004,-16.56446873,2.857068694,0,2.857068694,2.849123922
D-344774,-0.050928631,-15.84759055,-13.33520402,-2.51238653,0,-2.51238653,-2.53698403
D-245835,0.168963438,-13.44936332,-16.77250748,3.323144165,1,3.323144165,3.41907127
D-127343,0.027960825,-14.89463532,-15.01636013,0.121724813,1,0.121724813,0.118747024
D-327041,-0.336099709,-13.03871303,-16.41825842,3.379545391,0,3.379545391,3.304244292
D-434746,0.002764808,-14.7758404,-14.54721272,-0.228627681,1,-0.228627681,-0.231587926
D-495323,-0.077249102,-16.23027014,-13.16204847,-3.068221668,0,-3.068221668,-2.922245991
D-370495,0.066482503,-13.94842272,-14.27917163,0.330748909,1,0.330748909,0.328112741
D-452681,0.172917692,-16.53282098,-13.81035041,-2.722470568,1,-2.722470568,-2.821783038
D-069757,-0.37865718,-14.48322013,-13.87083284,-0.612387298,0,-0.612387298,-0.613085931
D-461437,0.092179566,-13.11646825,-15.69824348,2.58177523,1,2.58177523,2.580381941
D-105978,0.032015236,-15.1076805,-15.2845886,0.176908103,1,0.176908103,0.174192519
D-461738,-0.467950358,-13.04133903,-13.21622906,0.174890026,0,0.174890026,0.083358211
D-263248,-0.24211558,-13.88582271,-13.43691923,-0.44890348,0,-0.44890348,-0.450345955
D-306029,-0.085062271,-13.62360562,-16.87019509,3.246589469,0,3.246589469,3.278820641
D-443727,-0.166980062,-14.32040142,-15.71020089,1.389799468,0,1.389799468,1.393552344
D-362840,-0.069905787,-14.90939677,-16.0373826,1.127985832,0,1.127985832,1.133215359
D-406437,0.242863623,-13.47270308,-15.0978106,1.625107523,1,1.625107523,1.621690975
D-246887,0.292785236,-14.52827212,-15.23086989,0.702597773,1,0.702597773,0.697337937
D-482986,-0.151993927,-15.91523517,-14.47238385,-1.442851314,0,-1.442851314,-1.476043323
D-204731,0.073429394,-13.33446471,-13.96659887,0.632134164,1,0.632134164,0.628535939
D-002772,-0.069502446,-15.34765386,-13.1965719,-2.151081955,0,-2.151081955,-2.147644667
D-377130,0.153628906,-14.94889003,-14.56400497,-0.384885059,1,-0.384885059,-0.384881039
D-368866,-0.099940875,-16.17330299,-14.53343839,-1.639864601,0,-1.639864601,-1.660513632
D-085286,-0.357925401,-13.8290502,-15.55137498,1.722324788,0,1.722324788,1.730659047
D-187528,-0.017970334,-13.80372173,-14.53668589,0.732964163,0,0.732964163,0.730174855
D-118807,0.368803439,-15.36236133,-14.8811799,-0.48118143,1,-0.48118143,-0.498540808
D-298430,0.186362174,-15.86764831,-13.31382255,-2.553825759,1,-2.553825759,-2.612889423
D-495948,-0.252886087,-16.02224133,-15.87505839,-0.147182943,0,-0.147182943,-0.153490195
D-338925,-0.305301881,-15.63837725,-15.77208757,0.133710318,0,0.133710318,0.12637786
D-401969,0.140421976,-14.52915346,-14.13387506,-0.395278402,1,-0.395278402,-0.402466638
D-461107,0.209253064,-13.82653071,-13.02378229,-0.802748419,1,-0.802748419,-0.78755718
D-189129,0.118946923,-14.77126236,-13.24178517,-1.529477192,1,-1.529477192,-1.539565905
D-361302,0.367216697,-15.55626651,-13.40468989,-2.151576618,1,-2.151576618,-2.229803736
D-135146,0.067080763,-16.64468107,-14.19270882,-2.451972248,1,-2.451972248,-2.578305314
D-272643,0.177369604,-13.90599135,-16.69296091,2.786969553,1,2.786969553,2.805620908
D-337630,-0.235173797,-15.06767847,-15.16981315,0.102134682,0,0.102134682,0.101214431
D-237363,-0.292668686,-14.47237793,-14.10701206,-0.365365868,0,-0.365365868,-0.367613749
D-354354,-0.447193662,-13.50985828,-16.66801487,3.15815659,0,3.15815659,2.973379227
D-025700,0.148166133,-15.65413207,-14.0394758,-1.614656267,1,-1.614656267,-1.63623233
D-424370,-0.215681251,-15.51241517,-13.29676384,-2.215651331,0,-2.215651331,-2.193933008
D-243362,-0.010670903,-16.15871742,-15.56172853,-0.596988891,0,-0.596988891,-0.60212566
D-018625,0.022721194,-14.61765199,-15.32770101,0.710049018,1,0.710049018,0.713062661
D-457549,-0.199605772,-16.73896301,-15.38757495,-1.351388053,0,-1.351388053,-1.435691358
D-118440,0.117932961,-15.33976486,-13.29184929,-2.047915567,1,-2.047915567,-2.060436366
D-380397,-0.279464862,-15.32835053,-14.30833846,-1.020012071,0,-1.020012071,-1.010876767
D-467014,0.387294165,-16.48228115,-13.22771735,-3.2545638,1,-3.2545638,-2.948679686
D-000349,0.149313571,-14.45658656,-15.73260689,1.276020328,1,1.276020328,1.282713073
D-302961,0.166922741,-14.25672924,-13.03331269,-1.223416549,1,-1.223416549,-1.217997978
D-185676,0.20569444,-16.95085777,-14.08944979,-2.86140798,1,-2.86140798,-3.355185131
D-394147,0.019176291,-14.87056412,-16.31932472,1.448760605,1,1.448760605,1.450495762
D-346876,0.398231832,-14.99748594,-13.60362336,-1.39386258,1,-1.39386258,-1.445237687
D-131275,-0.347699097,-14.68037692,-14.61769997,-0.062676954,0,-0.062676954,-0.058178671
D-106510,-0.031033738,-16.93175721,-13.91463657,-3.017120643,0,-3.017120643,-3.263267678
D-154219,0.065657243,-15.89926967,-16.24565105,0.346381376,1,0.346381376,0.342374689
D-372663,-0.096977361,-15.92723526,-15.12310468,-0.804130574,0,-0.804130574,-0.810445184
D-042806,0.123319432,-16.60446334,-13.81292561,-2.791537737,1,-2.791537737,-2.91037326
D-192063,0.238015814,-13.27804076,-15.55423916,2.276198403,1,2.276198403,2.287891597
D-409266,-0.139776194,-14.89334178,-14.9868617,0.09351992,0,0.09351992,0.090635575
D-144370,-0.316956065,-15.49914046,-15.60749641,0.108355949,0,0.108355949,0.107275226
D-016231,0.146473929,-15.84129697,-16.24769968,0.406402712,1,0.406402712,0.401649609
D-357236,0.258959656,-14.01570271,-15.15796814,1.142265433,1,1.142265433,1.135517122
D-272358,0.320662724,-15.60092933,-14.99943815,-0.601491187,1,-0.601491187,-0.614371716
D-018077,-0.402795792,-14.50023464,-13.16845157,-1.331783071,0,-1.331783071,-0.983061676
D-011365,-0.121627435,-16.71130193,-14.59511418,-2.11618775,0,-2.11618775,-2.166820185
D-411967,-0.122338359,-16.32119312,-13.32753603,-2.993657085,0,-2.993657085,-2.857946709
D-049707,0.073766926,-15.24728616,-14.77941792,-0.467868249,1,-0.467868249,-0.467643489
D-266562,0.052884143,-15.47567131,-14.13595374,-1.339717565,1,-1.339717565,-1.33985507
D-258763,-0.042048395,-16.73974917,-13.79914376,-2.940605403,0,-2.940605403,-3.174554518
D-052826,-0.13494399,-15.17831664,-15.88015564,0.701839007,0,0.701839007,0.697867411
D-257135,-0.221017761,-14.73369367,-14.98376808,0.250074405,0,0.250074405,0.249033788
D-250135,0.383309187,-15.41148115,-13.32880409,-2.08267706,1,-2.08267706,-2.115539195
D-362493,0.387143693,-13.27383765,-14.12150643,0.847668776,1,0.847668776,0.848192137
D-098432,-0.147777025,-14.28463927,-16.48701835,2.202379076,0,2.202379076,2.213835544
D-299530,-0.295991319,-13.1592547,-14.37259012,1.213335421,0,1.213335421,1.206731622
D-351953,-0.030207714,-14.89055222,-16.76911744,1.878565216,0,1.878565216,1.876215436
D-492165,0.254373907,-15.06816565,-13.72194089,-1.346224759,1,-1.346224759,-1.360367613
D-129605,0.106585304,-16.86903572,-16.44408508,-0.424950639,1,-0.424950639,-0.429430743
D-068560,-0.163399117,-15.64498168,-13.80124377,-1.843737912,0,-1.843737912,-1.88441795
D-001604,-0.001261572,-13.1351164,-16.30885336,3.173736959,0,3.173736959,3.179967432
D-316680,0.121416882,-13.36989054,-14.95446591,1.584575372,1,1.584575372,1.58573115
D-239730,-0.219101994,-15.45432416,-15.07709295,-0.377231209,0,-0.377231209,-0.374892873
D-428895,-0.119537366,-13.64407898,-13.22529217,-0.41878681,0,-0.41878681,-0.417579538
D-375804,-0.16937364,-14.73522529,-16.02034028,1.285114985,0,1.285114985,1.284892423
D-221749,-0.477350826,-13.35622239,-14.20252038,0.846297988,0,0.846297988,0.355502621
D-364219,0.087622545,-13.47615475,-14.43110353,0.954948774,1,0.954948774,0.953875418
D-347430,0.284824312,-13.06662808,-14.47124926,1.404621184,1,1.404621184,1.409264224
D-384112,0.341902032,-16.09216289,-14.7298285,-1.362334389,1,-1.362334389,-1.405664392
D-107325,-0.436049935,-13.15704453,-15.18423392,2.027189399,0,2.027189399,1.940035577
D-328728,-0.073425648,-13.29719695,-15.26511576,1.967918811,0,1.967918811,1.97170452
D-425263,-0.19821866,-13.26159368,-15.51345587,2.25186219,0,2.25186219,2.253382107
D-153180,0.107123358,-13.28900776,-16.36477546,3.075767695,1,3.075767695,3.082981143
D-158780,-0.094648403,-13.64383731,-13.77783177,0.133994465,0,0.133994465,0.146362458
D-344618,-0.447864491,-13.47509725,-14.19898772,0.723890464,0,0.723890464,0.554132782
D-413985,0.041772922,-16.61385019,-16.70991049,0.096060294,1,0.096060294,0.095102737
D-014706,0.148324123,-15.83012481,-14.78887466,-1.041250149,1,-1.041250149,-1.042428293
D-015777,-0.147112534,-14.39335937,-15.957158,1.563798636,0,1.563798636,1.571576459
D-238144,0.307768027,-14.55542152,-13.91070686,-0.644714665,1,-0.644714665,-0.651324372
D-056005,-0.244281053,-14.01712381,-14.16167079,0.14454698,0,0.14454698,0.140606834
D-306711,0.078459988,-14.06081713,-15.84836618,1.787549047,1,1.787549047,1.790200037
D-016862,0.285515743,-13.52132886,-13.40600091,-0.11532795,1,-0.11532795,-0.119707303
D-217943,-0.019651864,-16.55356451,-16.75872052,0.205156006,0,0.205156006,0.205980752
D-375518,0.088931922,-15.32177988,-16.06844648,0.7466666,1,0.7466666,0.742173133
D-194614,-0.034079122,-14.79780667,-13.33896414,-1.458842536,0,-1.458842536,-1.467178683
D-003147,0.06640899,-14.11426181,-15.41207951,1.297817703,1,1.297817703,1.299157144
D-202325,-0.032857742,-14.41137232,-16.94455583,2.533183504,0,2.533183504,2.540781416
D-216612,-0.350736063,-15.10727531,-16.57195614,1.464680836,0,1.464680836,1.500873165
D-243655,0.279433575,-16.11529887,-15.00797661,-1.107322257,1,-1.107322257,-1.109902519
D-088152,-0.116452476,-14.69203676,-13.97352583,-0.718510929,0,-0.718510929,-0.72092316
D-301223,0.320354306,-15.15146124,-13.76243393,-1.38902731,1,-1.38902731,-1.399200876
D-386129,-0.378505623,-13.25102635,-13.85304752,0.602021169,0,0.602021169,0.583454257
D-467461,0.436730614,-16.80413782,-13.34375538,-3.460382437,1,-3.460382437,-3.316777298
D-191972,0.017694121,-14.61578358,-15.60514374,0.98936016,1,0.98936016,0.985259233
D-014292,0.132802857,-14.65927267,-16.60346788,1.944195214,1,1.944195214,1.948353519
D-214565,-0.172948687,-15.69547472,-14.2275829,-1.46789182,0,-1.46789182,-1.500749708
D-428121,-0.230313448,-16.18433695,-15.27651256,-0.907824398,0,-0.907824398,-0.892091584
D-262442,-0.416429595,-14.19211561,-15.15366567,0.961550058,0,0.961550058,0.922936319
D-266606,0.050905543,-16.67546614,-14.34611772,-2.329348417,1,-2.329348417,-2.344540804
D-211608,-0.327621546,-15.17611708,-14.41601588,-0.760101201,0,-0.760101201,-0.75278095
D-148014,0.035333451,-16.83979527,-14.01027428,-2.829520988,1,-2.829520988,-3.320601877
D-055370,-0.031927986,-13.95832122,-14.45033651,0.49201529,0,0.49201529,0.487393819
D-322660,0.052110805,-16.17247208,-13.39810988,-2.774362201,1,-2.774362201,-2.825074223
D-071132,0.19742087,-15.71178166,-16.02469915,0.31291749,1,0.31291749,0.313260375
D-065077,0.071229307,-14.09567203,-14.8178975,0.722225472,1,0.722225472,0.726768287
D-294973,-0.230817237,-14.31573966,-16.55384388,2.238104223,0,2.238104223,2.231776952
D-422232,-0.067932611,-16.1568925,-13.64685586,-2.510036649,0,-2.510036649,-2.557053554
D-166248,0.160391941,-14.28750157,-15.42147953,1.133977963,1,1.133977963,1.131111983
D-267157,-0.091989596,-16.58884667,-16.32051026,-0.268336411,0,-0.268336411,-0.268754926
D-217840,0.272509063,-13.37045475,-13.94114875,0.570693995,1,0.570693995,0.573189614
D-240704,0.311245405,-13.58620629,-15.28120064,1.694994354,1,1.694994354,1.742904302
